index,prediction
7842,nan unknown_unit
7843,nan unknown_unit
7844,nan unknown_unit
7845,nan unknown_unit
7846,nan unknown_unit
7847,nan unknown_unit
7848,nan unknown_unit
7849,nan unknown_unit
7850,nan unknown_unit
7851,nan unknown_unit
7852,nan unknown_unit
7853,nan unknown_unit
7854,nan unknown_unit
7855,nan unknown_unit
7856,nan unknown_unit
7857,nan unknown_unit
7858,nan unknown_unit
7859,nan unknown_unit
7860,nan unknown_unit
7861,nan unknown_unit
7862,nan unknown_unit
7863,nan unknown_unit
7864,nan unknown_unit
7865,nan unknown_unit
7866,nan unknown_unit
7867,nan unknown_unit
7868,nan unknown_unit
7869,nan unknown_unit
7870,nan unknown_unit
7871,nan unknown_unit
7872,nan unknown_unit
7873,nan unknown_unit
7874,nan unknown_unit
7875,nan unknown_unit
7876,nan unknown_unit
7877,nan unknown_unit
7878,nan unknown_unit
7879,nan unknown_unit
7880,nan unknown_unit
7881,nan unknown_unit
7882,nan unknown_unit
7883,nan unknown_unit
7884,nan unknown_unit
7885,nan unknown_unit
7886,nan unknown_unit
7887,nan unknown_unit
7888,nan unknown_unit
7889,nan unknown_unit
7890,nan unknown_unit
7891,nan unknown_unit
7892,nan unknown_unit
7893,nan unknown_unit
7894,nan unknown_unit
7895,nan unknown_unit
7896,nan unknown_unit
7897,nan unknown_unit
7898,nan unknown_unit
7899,nan unknown_unit
7900,nan unknown_unit
7901,nan unknown_unit
7902,nan unknown_unit
7903,nan unknown_unit
7904,nan unknown_unit
7905,nan unknown_unit
7906,nan unknown_unit
7907,nan unknown_unit
7908,nan unknown_unit
7909,nan unknown_unit
7910,nan unknown_unit
7911,nan unknown_unit
7912,nan unknown_unit
7913,nan unknown_unit
7914,nan unknown_unit
7915,nan unknown_unit
7916,nan unknown_unit
7917,nan unknown_unit
7918,nan unknown_unit
7919,nan unknown_unit
7920,nan unknown_unit
7921,nan unknown_unit
7922,nan unknown_unit
7923,nan unknown_unit
7924,nan unknown_unit
7925,nan unknown_unit
7926,nan unknown_unit
7927,nan unknown_unit
7928,nan unknown_unit
7929,nan unknown_unit
7930,nan unknown_unit
7931,nan unknown_unit
7932,nan unknown_unit
7933,nan unknown_unit
7934,nan unknown_unit
7935,nan unknown_unit
7936,nan unknown_unit
7937,nan unknown_unit
7938,nan unknown_unit
7939,nan unknown_unit
7940,nan unknown_unit
7941,nan unknown_unit
7942,nan unknown_unit
7943,nan unknown_unit
7944,nan unknown_unit
7945,nan unknown_unit
7946,nan unknown_unit
7947,nan unknown_unit
7948,nan unknown_unit
7949,nan unknown_unit
7950,nan unknown_unit
7951,nan unknown_unit
7952,nan unknown_unit
7953,nan unknown_unit
7954,nan unknown_unit
7955,nan unknown_unit
7956,nan unknown_unit
7957,nan unknown_unit
7958,nan unknown_unit
7959,nan unknown_unit
7960,nan unknown_unit
7961,nan unknown_unit
7962,nan unknown_unit
7963,nan unknown_unit
7964,nan unknown_unit
7965,nan unknown_unit
7966,nan unknown_unit
7967,nan unknown_unit
7968,nan unknown_unit
7969,nan unknown_unit
7970,nan unknown_unit
7971,nan unknown_unit
7972,nan unknown_unit
7973,nan unknown_unit
7974,nan unknown_unit
7975,nan unknown_unit
7976,nan unknown_unit
7977,nan unknown_unit
7978,nan unknown_unit
7979,nan unknown_unit
7980,nan unknown_unit
7981,nan unknown_unit
7982,nan unknown_unit
7983,nan unknown_unit
7984,nan unknown_unit
7985,nan unknown_unit
7986,nan unknown_unit
7987,nan unknown_unit
7988,nan unknown_unit
7989,nan unknown_unit
7990,nan unknown_unit
7991,nan unknown_unit
7992,nan unknown_unit
7993,nan unknown_unit
7994,nan unknown_unit
7995,nan unknown_unit
7996,nan unknown_unit
7997,nan unknown_unit
7998,nan unknown_unit
7999,nan unknown_unit
8000,nan unknown_unit
8001,nan unknown_unit
8002,nan unknown_unit
8003,nan unknown_unit
8004,nan unknown_unit
8005,nan unknown_unit
8006,nan unknown_unit
8007,nan unknown_unit
8008,nan unknown_unit
8009,nan unknown_unit
8010,nan unknown_unit
8011,nan unknown_unit
8012,nan unknown_unit
8013,nan unknown_unit
8014,nan unknown_unit
8015,nan unknown_unit
8016,nan unknown_unit
8017,nan unknown_unit
8018,nan unknown_unit
8019,nan unknown_unit
8020,nan unknown_unit
8021,nan unknown_unit
8022,nan unknown_unit
8023,nan unknown_unit
8024,nan unknown_unit
8025,nan unknown_unit
8026,nan unknown_unit
8027,nan unknown_unit
8028,nan unknown_unit
8029,nan unknown_unit
8030,nan unknown_unit
8031,nan unknown_unit
8032,nan unknown_unit
8033,nan unknown_unit
8034,nan unknown_unit
8035,nan unknown_unit
8036,nan unknown_unit
8037,nan unknown_unit
8038,nan unknown_unit
8039,nan unknown_unit
8040,nan unknown_unit
8041,nan unknown_unit
8042,nan unknown_unit
8043,nan unknown_unit
8044,nan unknown_unit
8045,nan unknown_unit
8046,nan unknown_unit
8047,nan unknown_unit
8048,nan unknown_unit
8049,nan unknown_unit
8050,nan unknown_unit
8051,nan unknown_unit
8052,nan unknown_unit
8053,nan unknown_unit
8054,nan unknown_unit
8055,nan unknown_unit
8056,nan unknown_unit
8057,nan unknown_unit
8058,nan unknown_unit
8059,nan unknown_unit
8060,nan unknown_unit
8061,nan unknown_unit
8062,nan unknown_unit
8063,nan unknown_unit
8064,nan unknown_unit
8065,nan unknown_unit
8066,nan unknown_unit
8067,nan unknown_unit
8068,nan unknown_unit
8069,nan unknown_unit
8070,nan unknown_unit
8071,nan unknown_unit
8072,nan unknown_unit
8073,nan unknown_unit
8074,nan unknown_unit
8075,nan unknown_unit
8076,nan unknown_unit
8077,nan unknown_unit
8078,nan unknown_unit
8079,nan unknown_unit
8080,nan unknown_unit
8081,nan unknown_unit
8082,nan unknown_unit
8083,nan unknown_unit
8084,nan unknown_unit
8085,nan unknown_unit
8086,nan unknown_unit
8087,nan unknown_unit
8088,nan unknown_unit
8089,nan unknown_unit
8090,nan unknown_unit
8091,nan unknown_unit
8092,nan unknown_unit
8093,nan unknown_unit
8094,nan unknown_unit
8095,nan unknown_unit
8096,nan unknown_unit
8097,nan unknown_unit
8098,nan unknown_unit
8099,nan unknown_unit
8100,nan unknown_unit
8101,nan unknown_unit
8102,nan unknown_unit
8103,nan unknown_unit
8104,nan unknown_unit
8105,nan unknown_unit
8106,nan unknown_unit
8107,nan unknown_unit
8108,nan unknown_unit
8109,nan unknown_unit
8110,nan unknown_unit
8111,nan unknown_unit
8112,nan unknown_unit
8113,nan unknown_unit
8114,nan unknown_unit
8115,nan unknown_unit
8116,nan unknown_unit
8117,nan unknown_unit
8118,nan unknown_unit
8119,nan unknown_unit
8120,nan unknown_unit
8121,nan unknown_unit
8122,nan unknown_unit
8123,nan unknown_unit
8124,nan unknown_unit
8125,nan unknown_unit
8126,nan unknown_unit
8127,nan unknown_unit
8128,nan unknown_unit
8129,nan unknown_unit
8130,nan unknown_unit
8131,nan unknown_unit
8132,nan unknown_unit
8133,nan unknown_unit
8134,nan unknown_unit
8135,nan unknown_unit
8136,nan unknown_unit
8137,nan unknown_unit
8138,nan unknown_unit
8139,nan unknown_unit
8140,nan unknown_unit
8141,nan unknown_unit
8142,nan unknown_unit
8143,nan unknown_unit
8144,nan unknown_unit
8145,nan unknown_unit
8146,nan unknown_unit
8147,nan unknown_unit
8148,nan unknown_unit
8149,nan unknown_unit
8150,nan unknown_unit
8151,nan unknown_unit
8152,nan unknown_unit
8153,nan unknown_unit
8154,nan unknown_unit
8155,nan unknown_unit
8156,nan unknown_unit
8157,nan unknown_unit
8158,nan unknown_unit
8159,nan unknown_unit
8160,nan unknown_unit
8161,nan unknown_unit
8162,nan unknown_unit
8163,nan unknown_unit
8164,nan unknown_unit
8165,nan unknown_unit
8166,nan unknown_unit
8167,nan unknown_unit
8168,nan unknown_unit
8169,nan unknown_unit
8170,nan unknown_unit
8171,nan unknown_unit
8172,nan unknown_unit
8173,nan unknown_unit
8174,nan unknown_unit
8175,nan unknown_unit
8176,nan unknown_unit
8177,nan unknown_unit
8178,nan unknown_unit
8179,nan unknown_unit
8180,nan unknown_unit
8181,nan unknown_unit
8182,nan unknown_unit
8183,nan unknown_unit
8184,nan unknown_unit
8185,nan unknown_unit
8186,nan unknown_unit
8187,nan unknown_unit
8188,nan unknown_unit
8189,nan unknown_unit
8190,nan unknown_unit
8191,nan unknown_unit
8192,nan unknown_unit
8193,nan unknown_unit
8194,nan unknown_unit
8195,nan unknown_unit
8196,nan unknown_unit
8197,nan unknown_unit
8198,nan unknown_unit
8199,nan unknown_unit
8200,nan unknown_unit
8201,nan unknown_unit
8202,nan unknown_unit
8203,nan unknown_unit
8204,nan unknown_unit
8205,nan unknown_unit
8206,nan unknown_unit
8207,nan unknown_unit
8208,nan unknown_unit
8209,nan unknown_unit
8210,nan unknown_unit
8211,nan unknown_unit
8212,nan unknown_unit
8213,nan unknown_unit
8214,nan unknown_unit
8215,nan unknown_unit
8216,nan unknown_unit
8217,nan unknown_unit
8218,nan unknown_unit
8219,nan unknown_unit
8220,nan unknown_unit
8221,nan unknown_unit
8222,nan unknown_unit
8223,nan unknown_unit
8224,nan unknown_unit
8225,nan unknown_unit
8226,nan unknown_unit
8227,nan unknown_unit
8228,nan unknown_unit
8229,nan unknown_unit
8230,nan unknown_unit
8231,nan unknown_unit
8232,nan unknown_unit
8233,nan unknown_unit
8234,nan unknown_unit
8235,nan unknown_unit
8236,nan unknown_unit
8237,nan unknown_unit
8238,nan unknown_unit
8239,nan unknown_unit
8240,nan unknown_unit
8241,nan unknown_unit
8242,nan unknown_unit
8243,nan unknown_unit
8244,nan unknown_unit
8245,nan unknown_unit
8246,nan unknown_unit
8247,nan unknown_unit
8248,nan unknown_unit
8249,nan unknown_unit
8250,nan unknown_unit
8251,nan unknown_unit
8252,nan unknown_unit
8253,nan unknown_unit
8254,nan unknown_unit
8255,nan unknown_unit
8256,nan unknown_unit
8257,nan unknown_unit
8258,nan unknown_unit
8259,nan unknown_unit
8260,nan unknown_unit
8261,nan unknown_unit
8262,nan unknown_unit
8263,nan unknown_unit
8264,nan unknown_unit
8265,nan unknown_unit
8266,nan unknown_unit
8267,nan unknown_unit
8268,nan unknown_unit
8269,nan unknown_unit
8270,nan unknown_unit
8271,nan unknown_unit
8272,nan unknown_unit
8273,nan unknown_unit
8274,nan unknown_unit
8275,nan unknown_unit
8276,nan unknown_unit
8277,nan unknown_unit
8278,nan unknown_unit
8279,nan unknown_unit
8280,nan unknown_unit
8281,nan unknown_unit
8282,nan unknown_unit
8283,nan unknown_unit
8284,nan unknown_unit
8285,nan unknown_unit
8286,nan unknown_unit
8287,nan unknown_unit
8288,nan unknown_unit
8289,nan unknown_unit
8290,nan unknown_unit
8291,nan unknown_unit
8292,nan unknown_unit
8293,nan unknown_unit
8294,nan unknown_unit
8295,nan unknown_unit
8296,nan unknown_unit
8297,nan unknown_unit
8298,nan unknown_unit
8299,nan unknown_unit
8300,nan unknown_unit
8301,nan unknown_unit
8302,nan unknown_unit
8303,nan unknown_unit
8304,nan unknown_unit
8305,nan unknown_unit
8306,nan unknown_unit
8307,nan unknown_unit
8308,nan unknown_unit
8309,nan unknown_unit
8310,nan unknown_unit
8311,nan unknown_unit
8312,nan unknown_unit
8313,nan unknown_unit
8314,nan unknown_unit
8315,nan unknown_unit
8316,nan unknown_unit
8317,nan unknown_unit
8318,nan unknown_unit
8319,nan unknown_unit
8320,nan unknown_unit
8321,nan unknown_unit
8322,nan unknown_unit
8323,nan unknown_unit
8324,nan unknown_unit
8325,nan unknown_unit
8326,nan unknown_unit
8327,nan unknown_unit
8328,nan unknown_unit
8329,nan unknown_unit
8330,nan unknown_unit
8331,nan unknown_unit
8332,nan unknown_unit
8333,nan unknown_unit
8334,nan unknown_unit
8335,nan unknown_unit
8336,nan unknown_unit
8337,nan unknown_unit
8338,nan unknown_unit
8339,nan unknown_unit
8340,nan unknown_unit
8341,nan unknown_unit
8342,nan unknown_unit
8343,nan unknown_unit
8344,nan unknown_unit
8345,nan unknown_unit
8346,nan unknown_unit
8347,nan unknown_unit
8348,nan unknown_unit
8349,nan unknown_unit
8350,nan unknown_unit
8351,nan unknown_unit
8352,nan unknown_unit
8353,nan unknown_unit
8354,nan unknown_unit
8355,nan unknown_unit
8356,nan unknown_unit
8357,nan unknown_unit
8358,nan unknown_unit
8359,nan unknown_unit
8360,nan unknown_unit
8361,nan unknown_unit
8362,nan unknown_unit
8363,nan unknown_unit
8364,nan unknown_unit
8365,nan unknown_unit
8366,nan unknown_unit
8367,nan unknown_unit
8368,nan unknown_unit
8369,nan unknown_unit
8370,nan unknown_unit
8371,nan unknown_unit
8372,nan unknown_unit
8373,nan unknown_unit
8374,nan unknown_unit
8375,nan unknown_unit
8376,nan unknown_unit
8377,nan unknown_unit
8378,nan unknown_unit
8379,nan unknown_unit
8380,nan unknown_unit
8381,nan unknown_unit
8382,nan unknown_unit
8383,nan unknown_unit
8384,nan unknown_unit
8385,nan unknown_unit
8386,nan unknown_unit
8387,nan unknown_unit
8388,nan unknown_unit
8389,nan unknown_unit
8390,nan unknown_unit
8391,nan unknown_unit
8392,nan unknown_unit
8393,nan unknown_unit
8394,nan unknown_unit
8395,nan unknown_unit
8396,nan unknown_unit
8397,nan unknown_unit
8398,nan unknown_unit
8399,nan unknown_unit
8400,nan unknown_unit
8401,nan unknown_unit
8402,nan unknown_unit
8403,nan unknown_unit
8404,nan unknown_unit
8405,nan unknown_unit
8406,nan unknown_unit
8407,nan unknown_unit
8408,nan unknown_unit
8409,nan unknown_unit
8410,nan unknown_unit
8411,nan unknown_unit
8412,nan unknown_unit
8413,nan unknown_unit
8414,nan unknown_unit
8415,nan unknown_unit
8416,nan unknown_unit
8417,nan unknown_unit
8418,nan unknown_unit
8419,nan unknown_unit
8420,nan unknown_unit
8421,nan unknown_unit
8422,nan unknown_unit
8423,nan unknown_unit
8424,nan unknown_unit
8425,nan unknown_unit
8426,nan unknown_unit
8427,nan unknown_unit
8428,nan unknown_unit
8429,nan unknown_unit
8430,nan unknown_unit
8431,nan unknown_unit
8432,nan unknown_unit
8433,nan unknown_unit
8434,nan unknown_unit
8435,nan unknown_unit
8436,nan unknown_unit
8437,nan unknown_unit
8438,nan unknown_unit
8439,nan unknown_unit
8440,nan unknown_unit
8441,nan unknown_unit
8442,nan unknown_unit
8443,nan unknown_unit
8444,nan unknown_unit
8445,nan unknown_unit
8446,nan unknown_unit
8447,nan unknown_unit
8448,nan unknown_unit
8449,nan unknown_unit
8450,nan unknown_unit
8451,nan unknown_unit
8452,nan unknown_unit
8453,nan unknown_unit
8454,nan unknown_unit
8455,nan unknown_unit
8456,nan unknown_unit
8457,nan unknown_unit
8458,nan unknown_unit
8459,nan unknown_unit
8460,nan unknown_unit
8461,nan unknown_unit
8462,nan unknown_unit
8463,nan unknown_unit
8464,nan unknown_unit
8465,nan unknown_unit
8466,nan unknown_unit
8467,nan unknown_unit
8468,nan unknown_unit
8469,nan unknown_unit
8470,nan unknown_unit
8471,nan unknown_unit
8472,nan unknown_unit
8473,nan unknown_unit
8474,nan unknown_unit
8475,nan unknown_unit
8476,nan unknown_unit
8477,nan unknown_unit
8478,nan unknown_unit
8479,nan unknown_unit
8480,nan unknown_unit
8481,nan unknown_unit
8482,nan unknown_unit
8483,nan unknown_unit
8484,nan unknown_unit
8485,nan unknown_unit
8486,nan unknown_unit
8487,nan unknown_unit
8488,nan unknown_unit
8489,nan unknown_unit
8490,nan unknown_unit
8491,nan unknown_unit
8492,nan unknown_unit
8493,nan unknown_unit
8494,nan unknown_unit
8495,nan unknown_unit
8496,nan unknown_unit
8497,nan unknown_unit
8498,nan unknown_unit
8499,nan unknown_unit
8500,nan unknown_unit
8501,nan unknown_unit
8502,nan unknown_unit
8503,nan unknown_unit
8504,nan unknown_unit
8505,nan unknown_unit
8506,nan unknown_unit
8507,nan unknown_unit
8508,nan unknown_unit
8509,nan unknown_unit
8510,nan unknown_unit
8511,nan unknown_unit
8512,nan unknown_unit
8513,nan unknown_unit
8514,nan unknown_unit
8515,nan unknown_unit
8516,nan unknown_unit
8517,nan unknown_unit
8518,nan unknown_unit
8519,nan unknown_unit
8520,nan unknown_unit
8521,nan unknown_unit
8522,nan unknown_unit
8523,nan unknown_unit
8524,nan unknown_unit
8525,nan unknown_unit
8526,nan unknown_unit
8527,nan unknown_unit
8528,nan unknown_unit
8529,nan unknown_unit
8530,nan unknown_unit
8531,nan unknown_unit
8532,nan unknown_unit
8533,nan unknown_unit
8534,nan unknown_unit
8535,nan unknown_unit
8536,nan unknown_unit
8537,nan unknown_unit
8538,nan unknown_unit
8539,nan unknown_unit
8540,nan unknown_unit
8541,nan unknown_unit
8542,nan unknown_unit
8543,nan unknown_unit
8544,nan unknown_unit
8545,nan unknown_unit
8546,nan unknown_unit
8547,nan unknown_unit
8548,nan unknown_unit
8549,nan unknown_unit
8550,nan unknown_unit
8551,nan unknown_unit
8552,nan unknown_unit
8553,nan unknown_unit
8554,nan unknown_unit
8555,nan unknown_unit
8556,nan unknown_unit
8557,nan unknown_unit
8558,nan unknown_unit
8559,nan unknown_unit
8560,nan unknown_unit
8561,nan unknown_unit
8562,nan unknown_unit
8563,nan unknown_unit
8564,nan unknown_unit
8565,nan unknown_unit
8566,nan unknown_unit
8567,nan unknown_unit
8568,nan unknown_unit
8569,nan unknown_unit
8570,nan unknown_unit
8571,nan unknown_unit
8572,nan unknown_unit
8573,nan unknown_unit
8574,nan unknown_unit
8575,nan unknown_unit
8576,nan unknown_unit
8577,nan unknown_unit
8578,nan unknown_unit
8579,nan unknown_unit
8580,nan unknown_unit
8581,nan unknown_unit
8582,nan unknown_unit
8583,nan unknown_unit
8584,nan unknown_unit
8585,nan unknown_unit
8586,nan unknown_unit
8587,nan unknown_unit
8588,nan unknown_unit
8589,nan unknown_unit
8590,nan unknown_unit
8591,nan unknown_unit
8592,nan unknown_unit
8593,nan unknown_unit
8594,nan unknown_unit
8595,nan unknown_unit
8596,nan unknown_unit
8597,nan unknown_unit
8598,nan unknown_unit
8599,nan unknown_unit
8600,nan unknown_unit
8601,nan unknown_unit
8602,nan unknown_unit
8603,nan unknown_unit
8604,nan unknown_unit
8605,nan unknown_unit
8606,nan unknown_unit
8607,nan unknown_unit
8608,nan unknown_unit
8609,nan unknown_unit
8610,nan unknown_unit
8611,nan unknown_unit
8612,nan unknown_unit
8613,nan unknown_unit
8614,nan unknown_unit
8615,nan unknown_unit
8616,nan unknown_unit
8617,nan unknown_unit
8618,nan unknown_unit
8619,nan unknown_unit
8620,nan unknown_unit
8621,nan unknown_unit
8622,nan unknown_unit
8623,nan unknown_unit
8624,nan unknown_unit
8625,nan unknown_unit
8626,nan unknown_unit
8627,nan unknown_unit
8628,nan unknown_unit
8629,nan unknown_unit
8630,nan unknown_unit
8631,nan unknown_unit
8632,nan unknown_unit
8633,nan unknown_unit
8634,nan unknown_unit
8635,nan unknown_unit
8636,nan unknown_unit
8637,nan unknown_unit
8638,nan unknown_unit
8639,nan unknown_unit
8640,nan unknown_unit
8641,nan unknown_unit
8642,nan unknown_unit
8643,nan unknown_unit
8644,nan unknown_unit
8645,nan unknown_unit
8646,nan unknown_unit
8647,nan unknown_unit
8648,nan unknown_unit
8649,nan unknown_unit
8650,nan unknown_unit
8651,nan unknown_unit
8652,nan unknown_unit
8653,nan unknown_unit
8654,nan unknown_unit
8655,nan unknown_unit
8656,nan unknown_unit
8657,nan unknown_unit
8658,nan unknown_unit
8659,nan unknown_unit
8660,nan unknown_unit
8661,nan unknown_unit
8662,nan unknown_unit
8663,nan unknown_unit
8664,nan unknown_unit
8665,nan unknown_unit
8666,nan unknown_unit
8667,nan unknown_unit
8668,nan unknown_unit
8669,nan unknown_unit
8670,nan unknown_unit
8671,nan unknown_unit
8672,nan unknown_unit
8673,nan unknown_unit
8674,nan unknown_unit
8675,nan unknown_unit
8676,nan unknown_unit
8677,nan unknown_unit
8678,nan unknown_unit
8679,nan unknown_unit
8680,nan unknown_unit
8681,nan unknown_unit
8682,nan unknown_unit
8683,nan unknown_unit
8684,nan unknown_unit
8685,nan unknown_unit
8686,nan unknown_unit
8687,nan unknown_unit
8688,nan unknown_unit
8689,nan unknown_unit
8690,nan unknown_unit
8691,nan unknown_unit
8692,nan unknown_unit
8693,nan unknown_unit
8694,nan unknown_unit
8695,nan unknown_unit
8696,nan unknown_unit
8697,nan unknown_unit
8698,nan unknown_unit
8699,nan unknown_unit
8700,nan unknown_unit
8701,nan unknown_unit
8702,nan unknown_unit
8703,nan unknown_unit
8704,nan unknown_unit
8705,nan unknown_unit
8706,nan unknown_unit
8707,nan unknown_unit
8708,nan unknown_unit
8709,nan unknown_unit
8710,nan unknown_unit
8711,nan unknown_unit
8712,nan unknown_unit
8713,nan unknown_unit
8714,nan unknown_unit
8715,nan unknown_unit
8716,nan unknown_unit
8717,nan unknown_unit
8718,nan unknown_unit
8719,nan unknown_unit
8720,nan unknown_unit
8721,nan unknown_unit
8722,nan unknown_unit
8723,nan unknown_unit
8724,nan unknown_unit
8725,nan unknown_unit
8726,nan unknown_unit
8727,nan unknown_unit
8728,nan unknown_unit
8729,nan unknown_unit
8730,nan unknown_unit
8731,nan unknown_unit
8732,nan unknown_unit
8733,nan unknown_unit
8734,nan unknown_unit
8735,nan unknown_unit
8736,nan unknown_unit
8737,nan unknown_unit
8738,nan unknown_unit
8739,nan unknown_unit
8740,nan unknown_unit
8741,nan unknown_unit
8742,nan unknown_unit
8743,nan unknown_unit
8744,nan unknown_unit
8745,nan unknown_unit
8746,nan unknown_unit
8747,nan unknown_unit
8748,nan unknown_unit
8749,nan unknown_unit
8750,nan unknown_unit
8751,nan unknown_unit
8752,nan unknown_unit
8753,nan unknown_unit
8754,nan unknown_unit
8755,nan unknown_unit
8756,nan unknown_unit
8757,nan unknown_unit
8758,nan unknown_unit
8759,nan unknown_unit
8760,nan unknown_unit
8761,nan unknown_unit
8762,nan unknown_unit
8763,nan unknown_unit
8764,nan unknown_unit
8765,nan unknown_unit
8766,nan unknown_unit
8767,nan unknown_unit
8768,nan unknown_unit
8769,nan unknown_unit
8770,nan unknown_unit
8771,nan unknown_unit
8772,nan unknown_unit
8773,nan unknown_unit
8774,nan unknown_unit
8775,nan unknown_unit
8776,nan unknown_unit
8777,nan unknown_unit
8778,nan unknown_unit
8779,nan unknown_unit
8780,nan unknown_unit
8781,nan unknown_unit
8782,nan unknown_unit
8783,nan unknown_unit
8784,nan unknown_unit
8785,nan unknown_unit
8786,nan unknown_unit
8787,nan unknown_unit
8788,nan unknown_unit
8789,nan unknown_unit
8790,nan unknown_unit
8791,nan unknown_unit
8792,nan unknown_unit
8793,nan unknown_unit
8794,nan unknown_unit
8795,nan unknown_unit
8796,nan unknown_unit
8797,nan unknown_unit
8798,nan unknown_unit
8799,nan unknown_unit
8800,nan unknown_unit
8801,nan unknown_unit
8802,nan unknown_unit
8803,nan unknown_unit
8804,nan unknown_unit
8805,nan unknown_unit
8806,nan unknown_unit
8807,nan unknown_unit
8808,nan unknown_unit
8809,nan unknown_unit
8810,nan unknown_unit
8811,nan unknown_unit
8812,nan unknown_unit
8813,nan unknown_unit
8814,nan unknown_unit
8815,nan unknown_unit
8816,nan unknown_unit
8817,nan unknown_unit
8818,nan unknown_unit
8819,nan unknown_unit
8820,nan unknown_unit
8821,nan unknown_unit
8822,nan unknown_unit
8823,nan unknown_unit
8824,nan unknown_unit
8825,nan unknown_unit
8826,nan unknown_unit
8827,nan unknown_unit
8828,nan unknown_unit
8829,nan unknown_unit
8830,nan unknown_unit
8831,nan unknown_unit
8832,nan unknown_unit
8833,nan unknown_unit
8834,nan unknown_unit
8835,nan unknown_unit
8836,nan unknown_unit
8837,nan unknown_unit
8838,nan unknown_unit
8839,nan unknown_unit
8840,nan unknown_unit
8841,nan unknown_unit
8842,nan unknown_unit
8843,nan unknown_unit
8844,nan unknown_unit
8845,nan unknown_unit
8846,nan unknown_unit
8847,nan unknown_unit
8848,nan unknown_unit
8849,nan unknown_unit
8850,nan unknown_unit
8851,nan unknown_unit
8852,nan unknown_unit
8853,nan unknown_unit
8854,nan unknown_unit
8855,nan unknown_unit
8856,nan unknown_unit
8857,nan unknown_unit
8858,nan unknown_unit
8859,nan unknown_unit
8860,nan unknown_unit
8861,nan unknown_unit
8862,nan unknown_unit
8863,nan unknown_unit
8864,nan unknown_unit
8865,nan unknown_unit
8866,nan unknown_unit
8867,nan unknown_unit
8868,nan unknown_unit
8869,nan unknown_unit
8870,nan unknown_unit
8871,nan unknown_unit
8872,nan unknown_unit
8873,nan unknown_unit
8874,nan unknown_unit
8875,nan unknown_unit
8876,nan unknown_unit
8877,nan unknown_unit
8878,nan unknown_unit
8879,nan unknown_unit
8880,nan unknown_unit
8881,nan unknown_unit
8882,nan unknown_unit
8883,nan unknown_unit
8884,nan unknown_unit
8885,nan unknown_unit
8886,nan unknown_unit
8887,nan unknown_unit
8888,nan unknown_unit
8889,nan unknown_unit
8890,nan unknown_unit
8891,nan unknown_unit
8892,nan unknown_unit
8893,nan unknown_unit
8894,nan unknown_unit
8895,nan unknown_unit
8896,nan unknown_unit
8897,nan unknown_unit
8898,nan unknown_unit
8899,nan unknown_unit
8900,nan unknown_unit
8901,nan unknown_unit
8902,nan unknown_unit
8903,nan unknown_unit
8904,nan unknown_unit
8905,nan unknown_unit
8906,nan unknown_unit
8907,nan unknown_unit
8908,nan unknown_unit
8909,nan unknown_unit
8910,nan unknown_unit
8911,nan unknown_unit
8912,nan unknown_unit
8913,nan unknown_unit
8914,nan unknown_unit
8915,nan unknown_unit
8916,nan unknown_unit
8917,nan unknown_unit
8918,nan unknown_unit
8919,nan unknown_unit
8920,nan unknown_unit
8921,nan unknown_unit
8922,nan unknown_unit
8923,nan unknown_unit
8924,nan unknown_unit
8925,nan unknown_unit
8926,nan unknown_unit
8927,nan unknown_unit
8928,nan unknown_unit
8929,nan unknown_unit
8930,nan unknown_unit
8931,nan unknown_unit
8932,nan unknown_unit
8933,nan unknown_unit
8934,nan unknown_unit
8935,nan unknown_unit
8936,nan unknown_unit
8937,nan unknown_unit
8938,nan unknown_unit
8939,nan unknown_unit
8940,nan unknown_unit
8941,nan unknown_unit
8942,nan unknown_unit
8943,nan unknown_unit
8944,nan unknown_unit
8945,nan unknown_unit
8946,nan unknown_unit
8947,nan unknown_unit
8948,nan unknown_unit
8949,nan unknown_unit
8950,nan unknown_unit
8951,nan unknown_unit
8952,nan unknown_unit
8953,nan unknown_unit
8954,nan unknown_unit
8955,nan unknown_unit
8956,nan unknown_unit
8957,nan unknown_unit
8958,nan unknown_unit
8959,nan unknown_unit
8960,nan unknown_unit
8961,nan unknown_unit
8962,nan unknown_unit
8963,nan unknown_unit
8964,nan unknown_unit
8965,nan unknown_unit
8966,nan unknown_unit
8967,nan unknown_unit
8968,nan unknown_unit
8969,nan unknown_unit
8970,nan unknown_unit
8971,nan unknown_unit
8972,nan unknown_unit
8973,nan unknown_unit
8974,nan unknown_unit
8975,nan unknown_unit
8976,nan unknown_unit
8977,nan unknown_unit
8978,nan unknown_unit
8979,nan unknown_unit
8980,nan unknown_unit
8981,nan unknown_unit
8982,nan unknown_unit
8983,nan unknown_unit
8984,nan unknown_unit
8985,nan unknown_unit
8986,nan unknown_unit
8987,nan unknown_unit
8988,nan unknown_unit
8989,nan unknown_unit
8990,nan unknown_unit
8991,nan unknown_unit
8992,nan unknown_unit
8993,nan unknown_unit
8994,nan unknown_unit
8995,nan unknown_unit
8996,nan unknown_unit
8997,nan unknown_unit
8998,nan unknown_unit
8999,nan unknown_unit
9000,nan unknown_unit
9001,nan unknown_unit
9002,nan unknown_unit
9003,nan unknown_unit
9004,nan unknown_unit
9005,nan unknown_unit
9006,nan unknown_unit
9007,nan unknown_unit
